handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_555739f1-3a56-6cb9-e7a7-c51e393b29e8,Product,Nr: 3250 - Dreng med kost Royal Copenhagen RC,"<p><strong>Royal Copenhagen RC</strong></p><p><strong>Dreng med kost</strong></p><p><strong>Nr: 3250</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design:&nbsp;Aage Erhardt</strong></p><p><strong>4.Sortering, flot ingen store fejl<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: 11,5cm</strong></p>",c38ac4_74253727790346988eeeb18bd349c472~mv2.jpg;c38ac4_bef4027fecb94dc9a3931c42cb3444bb~mv2.jpg;c38ac4_326b12955a534dc383fee53da3e5ec34~mv2.jpg,Figur;Menneskelig figur;Figur Royal Copenhagen;Royal Copenhagen,01623,,200.0,,true,PERCENT,0.0,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16775cf9-b308-2f9b-52fc-2b8f4313cd41,Product,Nr: 1531 - Falk Bing og Grøndahl B&G,"<p><strong>Bing og Grøndahl - B&amp;G</strong></p><p><strong>Falk</strong></p><p><strong>Nr: 1531</strong></p><p><strong>Materiale: Porcelæn<br>Design: Dahl Jensen</strong></p><p><strong>1.Sortering, flot figur meget lille glasurfejl<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: 38cm</strong></p>",c38ac4_4e278f707fee4be5907584a84bbfaa74~mv2.jpg;c38ac4_d5c6dbfd416f4e238d817f0f8a16cf88~mv2.jpg;c38ac4_48d39f1d06a84263a926c9a62c8e04c5~mv2.jpg;c38ac4_0a93a69c3cda469db55304ed45d7ddb9~mv2.jpg;c38ac4_47309c0db9ae4e2888c6f7b65444aee7~mv2.jpg;c38ac4_f1dbb79477ea4f089cd6108a1109c684~mv2.jpg,Figur B&G;Figur;B&G;Fugle,01621,,12000.0,,false,PERCENT,0.0,0,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35a5ee3f-691a-d583-5e0e-eb17eb192b9c,Product,Smuk Vase / Skål i Celadonglasur Royal Copenhagen RC,"<p><strong>Royal Copenhagen - RC</strong></p><p><strong>Smuk Vase / Skål i&nbsp;Celadonglasur, prøve model</strong></p><p><strong>Nr: Ny No</strong></p><p><strong>Materiale: Stentøj<br>Design:</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår, men har krakeleringer, nogle kan mærkes</strong></p><p><strong>Mål: D9.5cm H8cm</strong></p>",c38ac4_fe9ee0009fb3492e9e69dcd6775d60d2~mv2.jpg;c38ac4_063171b026654d5f8dc8aee2218a6357~mv2.jpg;c38ac4_98d3fc025cc546e382574888c6d96526~mv2.jpg;c38ac4_4771cfdffd614d97aa82b2e1baacd6c1~mv2.jpg,Royal Copenhagen;Andre Stel RC;Stentøj RC,01620,,1350.0,,true,PERCENT,0.0,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4afb9b8f-4921-4553-7198-ab3ddde19557,Product,Nr: 191 - Sjælden Hilsende Bjørn Royal Copenhagen RC,"<p><strong>Royal Copenhagen - RC</strong></p><p><strong>Sjælden Hilsende Bjørn</strong></p><p><strong>Nr: 191</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design:&nbsp;Knud Kyhn</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: 9,3cm</strong></p>",c38ac4_2ae46a076a1e481d8453b89b77d49c15~mv2.jpg;c38ac4_4e09006f53d74eee8d917ef0a41f411b~mv2.jpg;c38ac4_5b9d23bca5904e589bc10b0d6b1aca79~mv2.jpg;c38ac4_b3338b550b1e44cf940c5378b9d701a9~mv2.jpg;c38ac4_7e441be1d6d7459fad4bad6fcddb29f9~mv2.jpg,Isbjørne / Bjørne;Figur;Figur Royal Copenhagen;Royal Copenhagen,01619,,1250.0,,true,PERCENT,0.0,1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_185e15fc-1126-5804-57b8-cf1f598eb599,Product,Nr: 4377 - Murer Royal Copenhagen RC,<p><strong>Royal Copenhagen - RC</strong></p><p><strong>Murer</strong></p><p><strong>Nr: 4377</strong></p><p><strong>Materiale: Porcelæn<br>Design: Johannes Hedegaard</strong></p><p><strong>3.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: 25cm</strong></p>,c38ac4_5f5bd4b9228e4a128559cadd49b78195~mv2.jpg;c38ac4_49675ddc36394f11b757e569c12f7d43~mv2.jpg;c38ac4_48f5fb145bab4f2bb797280cb1d21b30~mv2.jpg;c38ac4_dedf2ae81a274fa2bc0e7fb195f4eda3~mv2.jpg;c38ac4_d3eda8949b7e4ed583f9b76d418bce47~mv2.jpg,Figur Royal Copenhagen;Figur;Menneskelig figur;Royal Copenhagen,01618,,1500.0,,false,PERCENT,0.0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_65984608-509b-43e3-fd05-a202272b4e72,Product,Nr: 1629 - Isbjørn Bing og Grøndahl B&G,<p><strong>Bing og Grøndahl - B&amp;G</strong></p><p><strong>Isbjørn&nbsp;</strong></p><p><strong>Nr: 1629</strong></p><p><strong>Materiale: Porcelæn<br>Design: Jens Peter Dahl Jensen</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: H12xL19cm</strong></p>,c38ac4_b0f7475aa2d84bf687884d59b5897aaf~mv2.jpg;c38ac4_d4c2ab574aef4136854e78a4286b8669~mv2.jpg;c38ac4_a3cf67b7b56a4460915f6b842379bec5~mv2.jpg;c38ac4_34a334581278460bac3f89bffb7be8ad~mv2.jpg;c38ac4_c6dd4cfce81748bba1e1829bfb4529e8~mv2.jpg,Figur B&G;Isbjørne / Bjørne;Figur;B&G,01125,,650.0,,false,PERCENT,0.0,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_afa68732-c8a1-f5ab-b34e-c4fd44f9166f,Product,Nr: 1208/383 - Art Deco Flakon / Vase Bing og Grøndahl B&G,<p><strong>Bing og Grøndahl - B&amp;G</strong></p><p><strong>Art Deco Flakon - Kan også bruges som vase - Mangler låg</strong></p><p><strong>Nr: 1208/383</strong></p><p><strong>Materiale: Porcelæn</strong></p><p><strong>Design: </strong></p><p><strong>2.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: 13cm</strong></p>,c38ac4_f2cb0bd86a944b9cad415d911c7ffbd6~mv2.jpg;c38ac4_5a0b8e1870044baaa1d39b6ce52dee43~mv2.jpg;c38ac4_3e8c066284ee44199de0399c85df7563~mv2.jpg;c38ac4_98b5c16843e9453a9671deb8c7e39652~mv2.jpg;c38ac4_bded743243fa4badbd7f62f52daa37a5~mv2.jpg,B&G,01617,,950.0,,true,PERCENT,0.0,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_94da2afe-4319-c22a-45e0-1e3d3af70d55,Product,Nr: 1207/383 - Art Deco Flakon Bing og Grøndahl B&G,<p><strong>Bing og Grøndahl - B&amp;G</strong></p><p><strong>Art Deco Flakon - Kan også bruges som vase</strong></p><p><strong>Nr: 1207/383</strong></p><p><strong>Materiale: Porcelæn</strong></p><p><strong>Design: </strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: 14cm</strong></p>,c38ac4_fb8d0f57fa4f4e209a83ccebf9eef65c~mv2.jpg;c38ac4_94e47f1600304a4d91bef555dbe63a3a~mv2.jpg;c38ac4_fb43babbf0364661a991aed426d32592~mv2.jpg;c38ac4_b1fba0e064ea43179fdf548824abaea9~mv2.jpg,B&G,01616,,1600.0,,true,PERCENT,0.0,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_42fe2363-9c37-31a2-ff68-8a51d6a438ca,Product,Nr: 069 - Jardiniere Blåmalet Bing og Grøndahl B&G,"<p><strong>Blåmalet - Bing og Grøndahl - B&amp;G</strong></p><p><strong>Jardiniere / Skål</strong></p><p><strong>Nr: 069</strong></p><p><strong>Materiale: Porcelæn</strong></p><p><strong>Design: </strong></p><p><strong>1.Sortering<br>Stand: Har et afslag på håndtag og nogle brændings revner, men super smuk skål.</strong></p><p><strong>Mål: L40x24xH16,5cm</strong></p>",c38ac4_ea14d842f304487b85067836be024c02~mv2.jpg;c38ac4_7e620b5502eb4abeb017f221694ce966~mv2.jpg;c38ac4_4e05c63218d945ceae5c5b060f73d16f~mv2.jpg;c38ac4_b01337817a3b4f3eb344d38d352f64eb~mv2.jpg;c38ac4_1bb40995e2d54d94ad69a504819829f0~mv2.jpg;c38ac4_729940f293654edc8eb64f3e21811460~mv2.jpg;c38ac4_74a563b5ccd4484bb080757f07763084~mv2.jpg,B&G;Blåmalet,01615,,9500.0,,true,AMOUNT,2000.0,1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9c1c9d34-3f14-cd34-912e-20a2ac3721ff,Product,Ged og malkepige Jens Jacob Bregnø / Saxbo,"<p><strong>Antageligt fremstillet hos Saxbo. Lignende afbilledet og beskrevet i Saxbo værkfortegnelsen hos Vejen Kunstmuseum.</strong></p><p><strong>Ged og malkepige, flot i farven skal ses live</strong></p><p><strong>Materiale: Stentøj / Keramik<br>Design: Jens Jacob Bregnø<br>Stand: Ingen skår, men har brændingsfejl</strong></p><p><strong>Mål: H 27,2 x 29 x 18,8 cm</strong></p>",c38ac4_066c63ccf5eb4481b2f7c6e6f1c82da9~mv2.jpg;c38ac4_d46b8cb8471540ec9e5924eb07393156~mv2.jpg;c38ac4_29594cbaa3ad466fb3407a1913a5c50b~mv2.jpg;c38ac4_b2ce5e7aeb5f446aaa5bc84bf6c2c10b~mv2.jpg;c38ac4_1f64cc2a0e534d4f80d3ac72daf259f3~mv2.jpg,Andre Mærker;Saxbo,01614,,6500.0,,true,PERCENT,0.0,1,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2e6c4e5d-37a1-d701-020d-25eddce8de2c,Product,Nr: 1137 - Isbjørn Royal Copenhagen RC,"<p><strong>Royal Copenhagen - RC</strong></p><p><strong>Isbjørn</strong></p><p><strong>Nr: 1137</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design:&nbsp;Knud Kyhn</strong></p><p><strong>4.Sortering, har glasurfejl / brændingsfejl<br>Stand: Ingen skår</strong></p><p><strong>Mål: 17x28cm</strong></p>",c38ac4_13ba7dde3ac14d75a1c1901207d2a50c~mv2.jpg;c38ac4_26c30b17f2fe40dcbe6459444d5a51eb~mv2.jpg;c38ac4_fc49ab731c9b410296e05a2eb043b699~mv2.jpg;c38ac4_9d698865dd93411a989cd0466cc71474~mv2.jpg;c38ac4_5bc0343726934c1b8d1d32095b6e7ba2~mv2.jpg;c38ac4_92a9ceb85c8b49a68086f557d78d4199~mv2.jpg,Isbjørne / Bjørne;Figur;Figur Royal Copenhagen;Royal Copenhagen,01612,,1300.0,,false,PERCENT,0.0,0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f343ea51-464a-6dc0-f650-930a3094126a,Product,Nr: 538 - Isbjørneunge Royal Copenhagen RC,"<p><strong>Royal Copenhagen - RC</strong></p><p><strong>Isbjørneunge</strong></p><p><strong>Nr: 538</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design:&nbsp;Merete Agergaard</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Mål: L16xH9.5cm</strong></p>",c38ac4_97a0d52b351f434b865a81f0c77623f7~mv2.jpg;c38ac4_e06343d09e694ab2a637a763c8a56923~mv2.jpg;c38ac4_7b802fa61aa94b489cc4fc587ed2119a~mv2.jpg;c38ac4_08888f96fedb44089a933231b1fa0f94~mv2.jpg,Isbjørne / Bjørne;Figur;Figur Royal Copenhagen;Royal Copenhagen,00808,,650.0,,true,PERCENT,0.0,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_588550e6-e5c0-f24a-5391-832fa76db459,Product,Nr: 351 - Stor Stående Isbjørn Royal Copenhagen RC,<p><strong>Royal Copenhagen - RC</strong></p><p><strong>Stor Stående Isbjørn</strong></p><p><strong>Nr: 351</strong></p><p><strong>Materiale: Porcelæn<br>Design: Allan Therkelsen</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: 28 cm</strong></p>,c38ac4_32d81237ef3844ffa976c1c24c53420c~mv2.jpg;c38ac4_fc7d3325b112403594c5f7e998af27ca~mv2.jpg;c38ac4_d6654f0be8384643b18bcefdc1c274df~mv2.jpg;c38ac4_7965433b8d27439d996835a7ace2036e~mv2.jpg;c38ac4_95377a588c0145759964877f59028775~mv2.jpg;c38ac4_ff84bb81ca9f4fedae5d15d0cc6109da~mv2.jpg,Isbjørne / Bjørne;Figur;Figur Royal Copenhagen;Royal Copenhagen,01611,,3450.0,,false,PERCENT,0.0,0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62016311-a797-2dab-1e7e-254eec2cf6b9,Product,Nr: 1910 - Platte De hellige tre konger Royal Copenhagen - RC,"<p><strong><span style=""background-color: transparent;"">Royal Copenhagen -&nbsp;RC</span></strong></p><p><strong>Platte De hellige tre konger</strong></p><p><strong>Nr: 1910</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design:</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Diameter: 15,5cm</strong></p>",c38ac4_9d3b49517b0742798b31397b104a8344~mv2.jpg;c38ac4_8c527a70aa0f4ecd9c5aa4ddd3a1629e~mv2.jpg,Royal Copenhagen;Platter RC,01609,,750.0,,true,PERCENT,0.0,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9c7fd1d9-4d1f-0d0f-3fe3-81f8f36e4adf,Product,Nr: 1311 - Kris fægter Dahl Jensen,"<p><strong><span style=""background-color: transparent;"">Dahl Jensen</span></strong></p><p><strong>Kris fægter</strong></p><p><strong>Nr: 1311</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design: Jens Peter Dahl Jensen</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: 18cm</strong></p>",c38ac4_804d937aeece4bd3abd6c632560a0742~mv2.jpg;c38ac4_3def978fed5745cf868571776c468327~mv2.jpg;c38ac4_d76cce524b7f4aaf9120a2d1e6acc100~mv2.jpg;c38ac4_d4b703cbb0044824aa035e3d2192ffd1~mv2.jpg;c38ac4_5ac8786366584659bc0a4ba397a88456~mv2.jpg,Figur;Dahl Jensen;Menneskelig figur,01607,,4200.0,,true,PERCENT,0.0,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3e15e086-296f-23f3-2f62-5aaebc721534,Product,Nr: 1712 - Snerrende Tiger Bing og Grøndahl B&G,"<p><strong><span style=""background-color: transparent;"">Bing og Grøndahl - B&amp;G</span></strong></p><p><strong>Snerrende Tiger</strong></p><p><strong>Nr: 1712</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design:&nbsp;Lauritz Jensen</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Mål: 18x29cm</strong></p>",c38ac4_1c3ac6465d4645d191b5e5f9b4d5fa9c~mv2.jpg;c38ac4_1c6150c915a04eee9311fc60a3feba44~mv2.jpg;c38ac4_4f2e400cd7984cd491d195482732a248~mv2.jpg;c38ac4_e93e7a1129e2442baa12d9ca3da81121~mv2.jpg;c38ac4_f3154ee9d4304fa39351d25138a6ec43~mv2.jpg,Figur B&G;Figur;B&G;Løver / Tiger,01605,,3700.0,,true,PERCENT,0.0,1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3ed51654-c085-6776-2434-f9f56fbd6215,Product,Nr: 221 - Rundt fad Sommerfugl Bing og Grøndahl B&G,<p><strong><span>Sommerfugl - Bing og&nbsp;Grøndahl - B&amp;G</span></strong></p><p><strong>Cabaret Fad</strong></p><p><strong>Nr: 221</strong></p><p><strong><span>Materiale: Porcelæn</span></strong></p><p><strong>Design:</strong></p><p><strong>2.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Diameter: 24cm</strong></p>,c38ac4_dcc3318470e84255aa1b4e25fac3c086~mv2.jpg;c38ac4_072cef836deb4ea9bfd5c8fde2b7adac~mv2.jpg;c38ac4_dd70760522ab4cd996889af49e762ee6~mv2.jpg,B&G;Sommerfugl,01604,,1250.0,,false,PERCENT,0.0,0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_98f32e58-80df-4c74-b2f6-138528dd1016,Product,Nr: 14 - Ovalt fad Empire Bing og Grøndahl B&G,"<p><strong><span style=""background-color: transparent;"">Empire - Bing og Grøndahl - B&amp;G</span></strong></p><p><strong>Ovalt fad</strong></p><p><strong>Nr: 14</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design: Harriet Bing</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner,&nbsp;men lille medfødt glasurhul på ståfladen</strong></p><p><strong>Længe: 46cm</strong></p>",c38ac4_2968e633d0ac40a8a5f8701db65ae4c5~mv2.jpg;c38ac4_bc31fc55926f4b13abf64daeeac6f816~mv2.jpg;c38ac4_75af5e9c1a7046a6a89b9a91b4e248f9~mv2.jpg;c38ac4_adcd79271b1a440bb32127e134c00898~mv2.jpg,B&G;Empire,00490,,700.0,,false,PERCENT,0.0,0,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_455a7182-be11-6aab-ecd1-bf61fdc8a522,Product,Nr: 17 - Ovalt fad Empire Bing og Grøndahl B&G,"<p><strong><span style=""background-color: transparent;"">Empire - Bing og Grøndahl - B&amp;G</span></strong></p><p><strong>Ovalt fad</strong></p><p><strong>Nr: 17</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design: Harriet Bing</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Længe: 28cm</strong></p>",c38ac4_4d63c00d9015439daac99cb772f5dbc7~mv2.jpg;c38ac4_ad559b0f8cc4474789095a9bde1673d0~mv2.jpg;c38ac4_8f197be2d1fa41cdaf5c76fae5ce0507~mv2.jpg,B&G;Empire,00493,,300.0,,false,PERCENT,0.0,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_539c3986-8838-c10d-3db8-123d704b3e3f,Product,Nr: 670 - Else med sin mor i lænestol Royal Copenhagen RC,<p><strong>Royal Copenhagen - RC</strong></p><p><strong>Else med sin mor i lænestol</strong></p><p><strong>Nr: 670</strong></p><p><strong>Materiale: Porcelæn<br>Design:&nbsp;Ingeborg Plockross-Irminger</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde:&nbsp;18cm</strong></p>,c38ac4_997f9d443dae4562983626f26a913580~mv2.jpg;c38ac4_49241671ff0a48e59dad8c8df52ac1c5~mv2.jpg;c38ac4_b428e1610489433f96891dfedfa26ee0~mv2.jpg;c38ac4_a00548fb455b429e92aa80a9def0e5e4~mv2.jpg;c38ac4_44b1535312a344fc87342502bff5090b~mv2.jpg,Menneskelig figur;Figur;Figur Royal Copenhagen;Royal Copenhagen,01099,,1900.0,,false,PERCENT,0.0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_802d34bf-1737-ff43-81b7-d6893a190b89,Product,Nr: 1310 - Stående Isbjørn Dahl Jensen,"<p><strong><span style=""background-color: transparent;"">Dahl Jensen</span></strong></p><p><strong>Stående Isbjørn</strong></p><p><strong>Nr: 1310</strong></p><p><strong>Materiale: Porcelæn<br>Design: Jens Peter Dahl Jensen</strong></p><p><strong>2.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Mål: H15.5 x 24 cm</strong></p>",c38ac4_384fd96bfabd411bba34d10cc0f30684~mv2.jpg;c38ac4_efc77e49c35a44218548c575e359c197~mv2.jpg;c38ac4_d27d14d5b9e44eb680b814a394fa1087~mv2.jpg;c38ac4_9ace3bf1cee140e9a9867581595a8b85~mv2.jpg;c38ac4_b2dd91fb4f1b46ecb3c781f645514ce2~mv2.jpg,Dahl Jensen;Figur;Isbjørne / Bjørne,00710,,2100.0,,false,PERCENT,0.0,0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0978830b-094c-f2d5-ece5-6de313ae49b1,Product,Nr: 1500 - Ugle Bing og Grøndahl B&G,"<p><strong>Bing og Grøndahl - B&amp;G</strong></p><p><strong>Sneugle</strong></p><p><strong>Nr: 1500</strong></p><p><strong>Materiale: Porcelæn<br>Design: Dahl Jensen</strong></p><p><strong>3.Sortering, flot figur<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: 44 cm</strong></p>",c38ac4_331d9d3b7a7d44c281ac6c80a26d92f3~mv2.jpg;c38ac4_838fc2f7901f448fb7fa84a1e0e4fcd4~mv2.jpg;c38ac4_075760fbd385485fbb8cd899e4b4d4f7~mv2.jpg;c38ac4_72280c0de8824ae496addbfb76a9b1d8~mv2.jpg;c38ac4_9a0058e0790540e08b44d1a2f30e31c2~mv2.jpg,Figur B&G;Figur;B&G;Fugle,00699,,12500.0,,true,PERCENT,0.0,1,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fa64708f-028f-a98e-762a-bd20d65242b1,Product,Nr: 088 - Pingvin med unge Royal Copenhagen RC,"<p><strong>Royal Copenhagen - RC</strong></p><p><strong>Pingvin med unge</strong></p><p><strong>Nr: 088</strong></p><p><strong>Materiale: Porcelæn<br>Design:&nbsp;Allan Therkelsen</strong></p><p><strong>1.Sortering, men har lidt blå farve bagpå<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: 22,5cm</strong></p>",c38ac4_aa4a1dbe10614a8d807c5ef0f06d61f0~mv2.jpg;c38ac4_58c8b65c78524abdb31e8c38bc92c851~mv2.jpg;c38ac4_817bb72d8fbd442cb9548ca4b42a5467~mv2.jpg;c38ac4_bc10f4c0b4cc486988c6d0bbf63bbb81~mv2.jpg;c38ac4_948eda7fc5df4f3b8fb5e0931beb0bf2~mv2.jpg,Figur;Figur Royal Copenhagen;Royal Copenhagen;Fugle,01603,,3200.0,,true,PERCENT,0.0,1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_827a15f7-dd9a-3ec6-5bc0-25e31ed46de5,Product,Nr: 18 - Ovalt fad Empire Bing og Grøndahl B&G,"<p><strong><span style=""background-color: transparent;"">Empire - Bing og Grøndahl - B&amp;G</span></strong></p><p><strong>Ovalt fad</strong></p><p><strong>Nr: 18</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design: Harriet Bing</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Længe: 25cm</strong></p>",c38ac4_03cc0e0a256c4fc4bc1d34d2410f3688~mv2.jpg;c38ac4_d14173e7f9f24d58ab83eb04fb9ce336~mv2.jpg;c38ac4_bf77180fd3034802a8614bf7e02cdefd~mv2.jpg,B&G;Empire,01601,,225.0,,true,PERCENT,0.0,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_269d5338-70b0-9be0-0cc7-3aee53051fbc,Product,Nr: 1073 - Stor Pingvin Dahl Jensen,"<p><strong><span style=""background-color: transparent;"">Dahl Jensen</span></strong></p><p><strong>Stor&nbsp;Pingvin</strong></p><p><strong>Nr: 1073</strong></p><p><strong>Materiale: Porcelæn<br>Design: Jens Peter Dahl Jensen</strong></p><p><strong>2.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: 21,5cm</strong></p>",c38ac4_b8e22b01ea1249ae91d8bfb0b22df2be~mv2.jpg;c38ac4_1928daad85d048ac8cff5c7a14b56401~mv2.jpg;c38ac4_7804d2c48f3444658f3320f383ac2a7a~mv2.jpg;c38ac4_5687ee53e87e408a8dd0ba68846ac1f9~mv2.jpg;c38ac4_2b3b6d3562a446ce860a6a177f15b87b~mv2.jpg,Dahl Jensen;Figur;Andre figur,01600,,1650.0,,false,PERCENT,0.0,0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ca178b3c-6ce3-fb74-58ec-5d83d30ae5aa,Product,Nr: 55 - Saltkar Empire Bing og Grøndahl B&G,"<p><strong><span style=""background-color: transparent;"">Empire - Bing og Grøndahl - B&amp;G</span></strong></p><p><strong>Saltkar</strong></p><p><strong>Nr: 55</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design: Harriet Bing</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Mål: L9xH3.5cm</strong></p>",c38ac4_ca8d79c32e704c97a0cbf3eeb10e6b27~mv2.jpg;c38ac4_516bbe9a5a074919b0dc73ef46ba1377~mv2.jpg;c38ac4_bff0d185f9ab43e694b54690c1874ff9~mv2.jpg;c38ac4_47ebb1219a0c432c8af8b6c5de979477~mv2.jpg,B&G;Empire,01599,,275.0,,false,PERCENT,0.0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5e92c5c2-105b-40b7-1eca-f648d54851d5,Product,Nr: - Saltkar Empire Bing og Grøndahl B&G,"<p><strong><span style=""background-color: transparent;"">Empire - Bing og Grøndahl - B&amp;G</span></strong></p><p><strong>Saltkar</strong></p><p><strong>Nr:</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design: Harriet Bing</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Mål: L8xH2,5cm</strong></p>",c38ac4_1a69e99830f5451eaddc36a40f247ea6~mv2.jpg;c38ac4_ae7e74281c9f4045a6a55da998ceb90b~mv2.jpg;c38ac4_4b5d93a32eba4aaabe8ff6af3fb8ee04~mv2.jpg,B&G;Empire,01598,,200.0,,false,PERCENT,0.0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
